customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_charges_per_tenure,charge_difference,total_services,has_online_services,has_streaming,contract_score,payment_risk_score,customer_value_score,loyalty_score
6576-FBXOJ,Male,0,Yes,No,17,No,No_phone_service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,No,13-24,51.93333333333333,-2.6666666666666714,4,1,1,1,3,22.479999999999997,0.24444444444444444
4310-KEDTB,Female,0,No,Yes,26,No,No_phone_service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,No,25-48,29.12962962962963,-0.670370370370371,1,1,0,0,1,16.939999999999998,0.34444444444444444
7254-IQWOZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,0-12,34.825,-34.825,1,0,0,0,3,21.395,0.005555555555555556
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,25-48,99.66585365853659,-2.1841463414634035,5,1,1,0,3,43.55499999999999,0.22222222222222224
4062-HBMOS,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,No,49-60,101.22264150943397,-1.8273584905660272,6,1,1,0,3,47.715,0.2888888888888889
0742-NXBGR,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,0-12,41.15,-41.15,3,1,0,0,3,25.59,0.005555555555555556
2676-ISHSF,Male,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.3,20.3,No,0-12,10.15,-10.15,1,0,0,0,1,6.59,0.20555555555555557
9236-NDUCW,Female,0,No,No,21,No,No_phone_service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,No,13-24,35.018181818181816,-0.08181818181818556,2,1,0,2,1,17.629999999999995,0.6166666666666667
4753-PADAS,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,No,61-72,100.24926470588235,-5.450735294117649,6,1,1,1,0,53.21000000000001,0.8222222222222222
6103-QCKFX,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,No,25-48,53.76777777777778,-2.4822222222222194,3,1,0,0,0,30.675,0.5444444444444445
7781-EWARA,Male,0,Yes,Yes,70,No,No_phone_service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,No,61-72,58.291549295774644,-2.0584507042253577,5,1,1,1,3,40.30500000000001,0.5388888888888889
6110-OHIHY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,0-12,66.9,-12.349999999999994,2,0,1,0,3,25.074999999999996,0.016666666666666666
7018-FPXHH,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,No,49-60,60.657017543859645,0.8570175438596479,4,1,0,2,0,35.93999999999999,0.9111111111111112
5889-LFOLL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,13-24,79.65714285714286,-4.942857142857136,3,0,1,0,3,29.88,0.07222222222222223
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,49-60,92.12881355932204,-1.2711864406779654,5,1,1,0,0,46.42,0.6222222222222222
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,25-48,97.35581395348838,3.1558139534883765,4,0,1,0,3,41.66,0.23333333333333336
0616-ATFGB,Male,1,Yes,No,1,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Yes,0-12,12.525,-12.525,0,0,0,0,3,7.8149999999999995,0.005555555555555556
0572-ZJKLT,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,99.65,4630.2,No,25-48,98.51489361702127,-1.1351063829787336,6,1,1,2,1,45.295,0.7555555555555555
5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No,61-72,50.33203125,-0.3179687499999986,2,1,0,2,0,34.894999999999996,0.95
1353-LJWEM,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,688.5,No,0-12,57.375,-3.5249999999999986,4,1,0,0,3,22.37,0.061111111111111116
1794-SWWKL,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,No,13-24,54.19375,-5.456249999999997,4,1,0,0,0,23.195,0.3833333333333333
6166-YIPFO,Male,0,Yes,No,72,No,No_phone_service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,64.7,4746.05,No,61-72,65.01438356164384,0.31438356164383663,6,1,1,2,3,42.61,0.7
7016-BPGEU,Female,0,No,No,29,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,25-48,23.761666666666667,-1.3383333333333347,0,0,0,0,0,16.23,0.46111111111111114
6876-ADESB,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,0-12,24.475,-24.475,2,1,0,0,3,15.385000000000002,0.005555555555555556
9332-GYWLO,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.85,355.1,No,0-12,50.728571428571435,-4.121428571428567,2,0,1,0,3,18.654999999999998,0.03333333333333333
1963-SVUCV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,0-12,22.65,-22.65,1,0,0,0,3,14.089999999999998,0.005555555555555556
4184-VODJZ,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,5764.7,No,61-72,90.0734375,-1.2765624999999972,4,1,1,1,3,47.30499999999999,0.5
0220-EBGCE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,0-12,55.76666666666667,-30.08333333333332,3,1,1,0,3,26.955000000000002,0.011111111111111112
1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,25.1,428.45,No,13-24,22.55,-2.5500000000000007,2,0,0,2,1,13.73,0.6000000000000001
7233-IOQNP,Female,0,Yes,No,43,No,No_phone_service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,No,25-48,34.2125,0.21249999999999858,2,1,0,0,0,23.5,0.5388888888888889
2834-JKOOW,Female,0,No,No,15,No,No_phone_service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,45.9,693.45,No,13-24,43.340625,-2.5593749999999957,4,1,0,1,1,19.27,0.43333333333333335
2754-VDLTR,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,0-12,84.58181818181818,-10.618181818181824,4,0,1,0,3,32.36,0.05555555555555556
2400-FEQME,Male,0,Yes,Yes,55,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,20.5,1177.95,No,49-60,21.03482142857143,0.5348214285714299,1,0,0,2,1,23.249999999999996,0.8055555555555556
3190-XFANI,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,49-60,101.39299999999999,0.7929999999999922,5,1,1,1,0,46.08,0.7222222222222223
7551-DACSP,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,0-12,46.32142857142857,-8.978571428571428,3,1,0,0,1,18.990000000000002,0.23333333333333334
4957-SREEC,Male,0,Yes,Yes,70,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),20.35,1458.1,No,61-72,20.536619718309858,0.18661971830985635,1,0,0,2,0,27.705,0.9888888888888889
7235-NXZCP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,0-12,52.13333333333333,-22.71666666666666,2,0,0,0,1,23.455,0.2111111111111111
0230-UBYPQ,Male,1,Yes,No,63,No,No_phone_service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,No,61-72,35.9203125,-0.1796875,2,1,0,1,0,30.329999999999995,0.8
4923-ADWXJ,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,No,25-48,64.60192307692309,-1.1980769230769113,4,1,1,0,0,28.04,0.4388888888888889
1763-KUAAW,Female,1,No,No,18,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Bank transfer (automatic),20.35,369.6,No,13-24,19.45263157894737,-0.8973684210526329,1,0,0,1,0,11.904999999999998,0.55
1104-TNLZA,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,2998.0,No,25-48,103.37931034482759,-2.42068965517241,6,1,1,0,3,41.34,0.15555555555555556
5195-KPUNQ,Female,1,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,5206.55,No,49-60,96.4175925925926,-0.33240740740740193,5,1,1,1,1,46.125,0.6444444444444444
0520-FDVVT,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Yes,25-48,100.725,-1.625,5,1,1,1,0,42.405,0.6444444444444444
3439-GVUSX,Male,0,No,No,1,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,0-12,12.2,-12.2,0,0,0,0,1,7.619999999999999,0.20555555555555557
1444-VVSGW,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,61-72,112.23732394366198,-3.4126760563380287,8,1,1,1,0,57.495000000000005,0.8388888888888888
5712-PTIWW,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,0-12,50.81666666666666,-29.03333333333333,3,1,0,0,3,25.155,0.011111111111111112
5949-HGVJL,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.05,1959.5,No,25-48,72.57407407407408,-0.475925925925921,5,1,1,0,3,30.715,0.14444444444444446
5203-XEHAX,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,2053.05,No,25-48,58.658571428571435,-5.69142857142856,4,1,1,1,3,30.504999999999995,0.3388888888888889
1635-HDGFT,Female,0,No,Yes,19,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,20.5,398.55,No,13-24,19.927500000000002,-0.572499999999998,1,0,0,2,1,12.45,0.6055555555555556
3315-TOTBP,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes,13-24,70.678125,-5.321875000000006,2,0,0,0,1,27.7,0.2833333333333333
8050-XGRVL,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,3425.35,No,61-72,54.37063492063492,-0.3793650793650798,3,1,0,1,0,35.825,0.7944444444444445
6661-HBGWL,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,25-48,100.5453488372093,-4.204651162790697,6,1,1,0,0,45.225,0.5333333333333333
1518-VOWAV,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Yes,0-12,70.35499999999999,-4.295000000000016,5,1,1,0,3,26.095,0.05
9828-QHFBK,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,No,13-24,51.028,-0.12199999999999989,2,1,0,0,3,22.944999999999997,0.13333333333333333
3908-MKIMJ,Male,1,Yes,No,68,No,No_phone_service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.95,2965.75,No,61-72,42.981884057971016,1.0318840579710127,3,1,0,2,3,33.985,0.6777777777777778
5012-YSPJJ,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,1647.0,No,25-48,51.46875,-2.8812500000000014,3,1,0,0,1,26.205,0.37222222222222223
5909-ECHUI,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,0-12,28.125,-28.125,2,0,1,0,3,17.575,0.005555555555555556
1309-BXVOQ,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Yes,13-24,102.27045454545454,-3.8295454545454533,6,1,1,0,3,39.33,0.11666666666666668
6728-VOIFY,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96.0,6109.75,No,61-72,95.46484375,-0.53515625,4,1,1,1,3,48.699999999999996,0.5
9317-WZPGV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,0-12,53.13333333333333,-26.616666666666667,2,0,1,0,0,24.925,0.3111111111111111
4891-NLUBA,Female,0,Yes,Yes,61,No,No_phone_service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.45,3751.15,No,61-72,60.502419354838715,-0.9475806451612883,5,1,1,2,0,38.135,0.9388888888888889
2856-HYAPG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,0-12,34.325,-34.325,1,0,0,0,3,21.095000000000002,0.005555555555555556
8969-PRHFK,Male,0,No,No,18,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,19.65,411.25,No,13-24,21.644736842105264,1.9947368421052651,1,0,0,1,1,11.694999999999997,0.45
0661-KQHNK,Female,0,Yes,Yes,6,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Credit card (automatic),19.0,105.5,No,0-12,15.071428571428571,-3.928571428571429,1,0,0,1,0,7.9,0.4833333333333333
8709-KRDVL,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,No,25-48,97.66470588235293,-2.3352941176470665,5,1,1,0,3,40.9,0.18333333333333335
4488-PSYCG,Male,0,No,No,16,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,13-24,19.261764705882353,-0.9882352941176471,1,0,0,0,0,11.075,0.3888888888888889
1427-VERSM,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No,49-60,99.46491228070175,0.7649122807017505,5,1,1,0,3,47.41,0.3111111111111111
9801-NOSHQ,Male,0,No,Yes,23,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,19.8,465.45,No,13-24,19.39375,-0.40625,1,0,0,1,1,13.239999999999998,0.4777777777777778
6339-YPSAH,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,No,0-12,70.42999999999999,-3.3700000000000045,2,1,0,0,3,25.239999999999995,0.05
3621-CEOVK,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,13-24,91.32,-8.88000000000001,5,1,1,0,3,35.26,0.07777777777777778
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,13-24,69.203125,-5.696875000000006,2,0,0,0,0,27.37,0.3833333333333333
2159-TURXX,Male,0,No,No,5,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Credit card (automatic),20.05,95.55,No,0-12,15.924999999999999,-4.125000000000002,1,0,0,0,0,7.715,0.3277777777777778
1548-FEHVL,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,No,61-72,102.8258064516129,-3.3741935483870975,6,1,1,0,3,51.36,0.3388888888888889
3795-CAWEX,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,No,61-72,114.82112676056339,-1.7288732394366093,8,1,1,2,0,57.964999999999996,0.9888888888888889
6215-NQCPY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,No,13-24,97.921875,-1.7781250000000028,5,1,1,0,3,35.41,0.08333333333333334
5647-URDKA,Male,0,Yes,Yes,8,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,19.7,130.25,No,0-12,14.472222222222221,-5.227777777777778,1,0,0,2,1,8.909999999999998,0.5444444444444445
2229-DPMBI,Female,0,Yes,Yes,8,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,19.5,162.15,No,0-12,18.016666666666666,-1.4833333333333343,1,0,0,2,1,8.85,0.5444444444444445
9626-WEQRM,Female,0,No,No,4,No,No_phone_service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,No,0-12,22.009999999999998,-7.140000000000001,1,1,0,0,1,10.144999999999998,0.22222222222222224
2188-SXWVT,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1885.15,No,25-48,53.861428571428576,-1.1385714285714243,3,1,0,1,1,27.5,0.538888888888889
6258-PVZWJ,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,No,61-72,91.34565217391305,0.5456521739130551,8,1,1,2,0,49.64,0.9777777777777779
1094-BKOSX,Female,0,Yes,Yes,45,No,No_phone_service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,No,25-48,49.22826086956522,-1.7717391304347814,4,1,1,1,0,29.799999999999997,0.7
6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,No,0-12,81.67999999999999,-8.420000000000002,4,1,1,0,3,30.529999999999998,0.05
2978-XXSOG,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1253.5,No,13-24,54.5,-4.549999999999997,4,1,0,0,1,25.115,0.32222222222222224
2342-CKIAO,Female,0,No,No,2,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.3,41.2,No,0-12,13.733333333333334,-6.566666666666666,1,0,0,0,1,6.89,0.2111111111111111
6953-PBDIN,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,No,61-72,74.16267605633803,1.2126760563380259,6,1,1,2,0,44.48500000000001,0.9888888888888889
3898-BSJYF,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,No,0-12,63.027272727272724,-10.522727272727273,6,1,1,1,0,26.464999999999996,0.5055555555555555
3938-YFPXD,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,No,61-72,82.15205479452055,-2.147945205479445,7,1,1,2,0,48.69,1.0
7696-AMHOD,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.0,3824.2,No,49-60,76.484,-1.5160000000000053,5,1,1,1,0,39.3,0.7222222222222223
2453-SAFNS,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,No,49-60,70.65545454545455,-1.4445454545454481,5,1,1,1,1,39.03,0.6500000000000001
9558-IHEZX,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,No,61-72,101.15625,-5.59375,7,1,1,2,0,55.125,0.9944444444444445
9617-UDPEU,Female,0,No,No,22,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,Yes,Mailed check,19.25,412.55,No,13-24,17.93695652173913,-1.3130434782608695,1,0,0,1,1,12.774999999999999,0.47222222222222227
6340-DACFT,Female,0,Yes,Yes,50,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),20.55,1070.25,No,49-60,20.985294117647058,0.4352941176470573,1,0,0,2,0,21.764999999999997,0.8777777777777778
4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,20.0,817.95,No,25-48,18.589772727272727,-1.4102272727272727,1,0,0,1,1,19.299999999999997,0.5888888888888889
6813-GZQCG,Female,0,Yes,Yes,45,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,25-48,25.463043478260868,0.8130434782608695,2,0,0,2,0,21.694999999999997,0.8500000000000001
7426-GSWPO,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No,61-72,100.74846153846153,-2.7515384615384733,6,1,1,0,0,51.45,0.6555555555555556
3389-KTRXV,Female,0,Yes,Yes,23,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,23.85,625.65,No,13-24,26.068749999999998,2.2187499999999964,2,0,0,2,1,14.855,0.6277777777777778
3118-UHVVQ,Female,0,Yes,No,68,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),25.8,1911.5,No,61-72,27.702898550724637,1.902898550724636,2,0,0,2,0,28.939999999999998,0.9777777777777779
1031-IIDEO,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,0-12,35.425,-35.425,1,0,0,0,3,21.755,0.005555555555555556
5832-XKAES,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,0-12,44.9,-24.9,1,0,0,0,0,21.74,0.3111111111111111
3205-MXZRA,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507.0,No,25-48,55.81481481481482,-3.635185185185186,3,1,1,1,0,26.435000000000002,0.5944444444444444
4701-AHWMW,Male,0,Yes,No,55,No,No_phone_service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,49-60,53.183928571428574,-1.3660714285714235,4,1,1,0,0,33.66499999999999,0.6055555555555556
8317-BVKSO,Male,0,No,No,14,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Electronic check,20.05,299.3,No,13-24,19.953333333333333,-0.09666666666666757,1,0,0,0,3,10.415,0.07777777777777778
5702-KVQRD,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,No,61-72,81.00902777777777,-1.5409722222222229,6,1,1,2,3,47.665,0.6944444444444444
0083-PIVIK,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No,61-72,85.65461538461538,4.404615384615383,7,1,1,1,3,45.175000000000004,0.5055555555555555
9210-IAHGH,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,0-12,56.35,-14.399999999999999,4,1,1,0,0,24.125,0.3388888888888889
6169-PGNCD,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,No,49-60,71.83362068965518,-2.46637931034482,6,1,1,2,0,40.99,0.9166666666666667
0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,13-24,86.82857142857142,-7.271428571428572,5,1,1,0,3,33.129999999999995,0.07222222222222223
4592-IWTJI,Female,0,Yes,Yes,3,No,No_phone_service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,0-12,22.925,-6.774999999999999,1,1,0,0,0,10.01,0.31666666666666665
